name_file,name_ref,nb_members,aln_len,ref_len,coverage,percent_id,global_quality,rmsd_max,rmsd_mean,rmsd_std,X50%,X80%,X85%,X90%,X95%,X99%,X%var_1st,col_1st,ref_coverage,ref_percent_id,ref_global_quality,ref_rmsd_max,ref_rmsd_mean,ref_rmsd_std,ref_50%,ref_80%,ref_85%,ref_90%,ref_95%,ref_99%,ref_%var_1st,ref_col_1st,X50%_norm,X80%_norm,X85%_norm,X90%_norm,X95%_norm,X99%_norm,X%var_1st_norm,col_1st_norm,ref_50%_norm,ref_80%_norm,ref_85%_norm,ref_90%_norm,ref_95%_norm,ref_99%_norm,ref_%var_1st_norm,ref_col_1st_norm
5LLWA_5LLWB,5LLWB,6,674,673,0.985,0.97,0.954,6.215,3.91,1.566,1,2,2,2,3,4,0.758,0.624,0.987,0.97,0.954,5.383,3.532,1.682,1,1,2,2,3,4,0.814,0.574,1,2,3,3,3,5,0.615,0.932,1,2,3,3,3,5,0.611,0.944
2YILA_2YIOA,2YIOA,11,131,128,0.985,0.99,0.985,2.007,1.06,0.471,1,2,2,3,3,5,0.529,0.621,1,1,1,2.007,1.602,0.283,1,1,1,2,2,3,0.851,0.575,2,2,3,3,4,6,0.455,0.935,1,2,2,2,3,5,0.686,0.972
3QKTA_3QKTC,3QKTC,13,359,339,0.858,0.86,0.79,5.286,2.817,1.911,1,1,1,2,3,7,0.864,0.553,0.909,0.91,0.866,5.19,2.42,2.069,1,1,1,2,3,7,0.887,0.552,1,2,3,4,5,9,0.741,0.897,1,2,2,4,5,9,0.78,0.9
6VK4D_6YY3G,6YY3G,17,137,136,0.956,0.947,0.92,2.052,0.509,0.557,1,2,2,2,3,9,0.799,0.142,0.963,0.953,0.93,2.035,0.988,0.708,1,1,2,2,2,6,0.818,0.162,1,3,4,6,8,12,0.608,0.935,1,2,3,4,6,11,0.678,0.959
3JCSL_3JCSL,3JCSL,5,144,144,1,0.892,0.838,2.248,1.439,0.491,1,2,2,3,3,4,0.551,0.365,1,0.892,0.838,2.248,1.829,0.252,1,1,2,2,2,3,0.835,0.168,1,3,3,3,4,4,0.502,0.921,1,2,3,3,3,4,0.592,0.945
3J7Z5_4V6OBJ,4V6OBJ,126,165,164,0.788,0.795,0.69,8.214,3.631,2.099,1,4,6,12,24,56,0.682,0.544,0.793,0.792,0.689,7.835,5.88,1.233,1,1,1,2,5,29,0.869,0.592,1,9,14,20,34,66,0.506,0.74,1,3,5,9,19,48,0.683,0.771
3JC5C_6PTNC,6PTNC,11,179,159,0.888,0.904,0.85,2.792,1.587,0.791,1,2,3,4,5,8,0.675,0.165,1,0.998,0.997,2.709,2.435,0.586,1,1,1,1,2,6,0.915,0.181,2,4,5,6,8,9,0.376,0.818,1,3,4,5,6,9,0.608,0.944
6P1HB_7KC0B,7KC0B,6,482,463,0.942,0.968,0.938,4.384,2.945,1.54,1,2,2,2,2,3,0.741,0.3,0.972,0.969,0.953,4.335,3.504,1.332,1,1,1,2,2,3,0.883,0.309,1,2,2,2,3,5,0.532,0.895,1,2,2,2,3,4,0.666,0.935
8A3XA_8A3XC,8A3XC,6,295,293,0.99,0.989,0.983,2.491,1.112,0.898,1,1,1,1,2,4,0.918,0.715,0.997,0.995,0.992,2.247,0.856,0.705,1,1,2,2,2,4,0.838,0.707,1,2,2,3,3,5,0.768,0.96,1,2,2,2,3,5,0.679,0.943
3PFFA_3PFFA,3PFFA,5,754,735,0.956,0.983,0.968,2.278,1.051,0.908,1,1,1,1,1,3,0.956,0.294,0.981,0.981,0.972,2.278,2.157,0.07,1,1,1,1,1,2,0.976,0.32,1,1,2,2,3,3,0.82,0.956,1,1,1,1,2,3,0.917,0.99
7KJKA3_7KJKC3,7KJKC3,13,126,126,1,1,1,13.86,5.055,4.241,1,1,1,1,2,2,0.901,0.743,1,1,1,13.86,10.98,2.865,1,1,1,1,1,2,0.963,0.721,1,2,2,2,2,2,0.755,0.977,1,1,2,2,2,2,0.849,0.984
7YNYA_7YPOA,7YPOA,10,332,327,0.964,0.983,0.975,16.22,6.02,7.393,1,1,1,1,1,1,0.997,0.564,0.979,0.989,0.983,16.22,14.295,4.881,1,1,1,1,1,1,0.999,0.572,1,1,1,1,2,6,0.938,0.973,1,1,1,1,1,4,0.969,0.991
1SKOB_1SZVA,1SZVA,35,126,125,0.921,0.937,0.905,6.716,1.794,1.249,2,6,8,10,14,23,0.418,0.523,0.928,0.944,0.916,6.716,6.136,0.442,1,1,1,1,3,11,0.914,0.552,2,7,8,11,15,26,0.331,0.816,1,2,3,5,9,19,0.747,0.94
2YT4A_2YT4A,2YT4A,5,221,196,0.869,0.952,0.918,20.28,12.903,6.714,1,1,1,2,3,4,0.88,0.676,0.98,0.98,0.969,17.84,10.877,6.531,1,1,1,1,2,4,0.922,0.716,1,2,3,3,4,4,0.703,0.949,1,2,2,3,3,4,0.7,0.957
1AI2A_1SJSA,1SJSA,35,416,415,0.995,0.992,0.988,3.212,1.057,0.946,1,1,2,2,5,14,0.829,0.628,0.998,0.994,0.992,3.051,2.255,0.486,1,1,1,1,1,5,0.951,0.625,1,3,4,5,10,21,0.7,0.953,1,1,1,3,5,14,0.855,0.982
3EK4A_3O78B,3O78B,32,412,400,0.951,0.868,0.789,17.71,7.448,6.474,1,1,2,2,3,7,0.847,0.488,0.98,0.872,0.808,16.61,10.075,5.864,1,1,1,1,3,5,0.917,0.468,1,2,3,3,4,9,0.661,0.916,1,2,2,3,4,7,0.731,0.949
5A20H_6YEGA,6YEGA,15,172,172,1,0.984,0.975,13.22,3.597,5.305,1,1,1,1,1,2,0.966,0.442,1,0.984,0.975,13.17,2.213,4.348,1,1,1,1,1,3,0.967,0.44,1,2,2,3,3,7,0.746,0.907,1,2,2,3,4,7,0.747,0.908
1WSAA_5K3OA,5K3OA,21,328,328,0.963,0.968,0.951,3.248,0.785,0.711,1,3,4,5,7,13,0.627,0.087,0.963,0.968,0.951,3.248,2.13,0.892,1,1,1,2,4,8,0.85,0.067,1,4,5,7,10,16,0.573,0.936,1,2,3,4,7,13,0.735,0.951
3T5TA_3T5TB,3T5TB,17,481,475,0.963,0.97,0.953,3.209,1.655,1.015,1,1,1,2,4,9,0.865,0.154,0.975,0.977,0.966,3.209,2.148,0.899,1,1,1,2,2,6,0.895,0.179,1,4,4,6,8,12,0.623,0.922,1,2,3,4,6,10,0.692,0.949
1COSB_5KB0A,5KB0A,32,36,36,0.806,0.8,0.7,5.657,2.999,2.373,1,1,1,1,1,4,0.961,0.799,0.806,0.8,0.7,5.524,3.736,2.148,1,1,1,1,1,3,0.963,0.79,1,1,1,2,3,7,0.884,0.799,1,1,1,2,2,5,0.866,0.796
8E1HA_8E1IB,8E1IB,12,332,315,0.949,0.953,0.929,2.265,1.285,0.963,1,1,1,1,1,4,0.951,0.082,1,0.992,0.988,2.206,1.331,0.942,1,1,1,1,1,3,0.97,0.077,1,3,4,5,7,10,0.697,0.924,1,2,2,4,5,9,0.705,0.971
1LS5A_5JODA,5JODA,6,375,375,0.859,0.87,0.805,6.481,3.381,2.363,1,1,1,2,2,4,0.887,0.085,0.859,0.87,0.805,6.481,4.781,1.781,1,1,1,2,2,3,0.875,0.12,1,3,3,4,4,5,0.611,0.82,1,2,3,3,4,5,0.714,0.839
1JXQA_2AR9B,2AR9B,10,252,232,0.881,0.922,0.868,3.059,1.996,0.979,1,2,2,3,4,6,0.775,0.076,0.957,0.965,0.947,2.92,2.268,0.732,1,1,1,2,3,5,0.867,0.083,2,4,4,5,6,7,0.416,0.825,1,3,4,4,5,6,0.558,0.927
1F82A_2ETFA,2ETFA,9,441,437,0.93,0.957,0.935,3.907,2.248,1.331,1,1,2,3,4,6,0.805,0.13,0.938,0.964,0.945,3.9,1.98,1.474,1,1,1,2,3,5,0.877,0.13,1,3,4,5,6,7,0.601,0.909,1,3,3,4,5,7,0.629,0.926
6Q26A_6Q27A,6Q27A,12,286,285,0.997,0.994,0.992,2.377,1.119,0.71,1,1,1,2,3,6,0.883,0.695,1,0.996,0.995,2.369,0.987,0.739,1,1,1,2,3,5,0.893,0.666,1,2,3,4,5,8,0.681,0.97,1,2,2,3,5,8,0.689,0.972
1F2QA_1J87A,1J87A,19,174,168,0.954,0.945,0.917,2.631,1.486,0.598,2,4,5,7,9,13,0.438,0.134,0.976,0.966,0.949,2.631,2.278,0.298,1,1,2,2,4,9,0.825,0.111,2,5,6,7,9,14,0.268,0.861,2,4,5,6,8,12,0.483,0.918
4BTPA_4BTPD,4BTPD,7,749,749,0.985,0.992,0.988,5.248,2.219,2.125,1,1,1,1,1,1,0.992,0.607,0.985,0.992,0.988,5.157,1.54,2.039,1,1,1,1,1,1,0.993,0.609,1,1,1,1,2,4,0.91,0.977,1,1,1,1,2,3,0.914,0.978
1UIMA_1UIMA,1UIMA,12,351,350,0.994,0.995,0.993,2.499,1.522,0.956,1,1,1,1,2,5,0.91,0.219,0.997,0.997,0.995,2.469,1.607,0.89,1,1,1,1,2,4,0.939,0.235,1,2,3,4,6,9,0.699,0.961,1,2,2,3,4,8,0.766,0.974
2M3VA_4R0TB,4R0TB,5,193,162,0.834,0.83,0.744,6.364,2.642,2.922,1,1,1,1,1,2,0.988,0.406,0.994,0.986,0.98,6.236,1.763,2.583,1,1,1,1,1,1,0.995,0.403,1,1,1,1,2,3,0.939,0.98,1,1,1,1,2,3,0.929,0.991
2KRCA_2KRCA,2KRCA,7,100,99,0.79,0.806,0.703,8.411,5.071,3.323,1,1,1,1,2,3,0.94,0.165,0.798,0.806,0.709,8.402,6.296,2.384,1,1,1,1,1,3,0.952,0.179,1,3,3,3,4,5,0.581,0.816,1,2,3,3,3,4,0.67,0.845
2KG2A_2L4TA,2L4TA,20,128,124,0.797,0.831,0.73,6.041,1.586,1.45,2,4,4,5,7,11,0.472,0.208,0.823,0.831,0.746,5.883,4.804,0.487,1,1,1,2,3,8,0.893,0.191,2,4,5,6,8,11,0.32,0.703,1,3,3,4,6,10,0.625,0.788
1PX5A_4RWQA,4RWQA,7,349,346,0.968,0.972,0.958,3.825,2.405,1.284,1,1,1,2,3,5,0.861,0.256,0.977,0.98,0.969,3.825,2.373,1.391,1,1,1,1,2,5,0.923,0.224,1,3,3,3,4,6,0.659,0.953,1,2,3,3,4,6,0.667,0.959
1S3AA_5LDWS,5LDWS,126,89,80,0.933,0.942,0.902,2.956,0.945,0.471,2,6,9,13,24,54,0.396,0.17,1,0.974,0.962,2.812,1.696,0.188,1,1,1,2,4,20,0.876,0.539,4,12,16,23,36,67,0.171,0.783,1,3,5,8,15,40,0.684,0.972
4WJ0A_4WJ0A,4WJ0A,18,318,315,0.965,0.949,0.919,7.288,3.807,3.146,1,1,1,1,1,2,0.986,0.699,0.968,0.942,0.913,7.288,4.309,3.054,1,1,1,1,1,2,0.98,0.732,1,1,1,1,2,6,0.919,0.97,1,1,1,1,2,3,0.912,0.972
1OGAD_2VLMD,2VLMD,16,205,184,0.951,0.919,0.874,3.179,1.525,0.729,2,4,4,5,7,12,0.406,0.724,0.978,0.945,0.918,2.593,2.219,0.289,1,1,2,3,4,9,0.827,0.722,2,4,5,6,8,13,0.383,0.866,1,3,4,4,6,11,0.638,0.952
1FNTc_1FNTm,1FNTm,79,231,198,0.944,0.895,0.84,7.223,2.689,2.785,1,1,1,1,2,8,0.913,0.205,1,0.969,0.954,7.189,5.831,2.456,1,1,1,1,1,3,0.965,0.242,1,2,3,4,8,27,0.643,0.833,1,1,2,2,3,13,0.845,0.985
3J6X12_6WDRM,6WDRM,148,126,125,0.96,0.939,0.904,6.827,1.762,1.171,4,13,17,23,35,68,0.228,0.689,0.96,0.932,0.897,6.775,4.538,0.413,1,1,1,2,6,25,0.875,0.644,5,15,19,26,39,74,0.195,0.783,1,4,6,10,18,45,0.672,0.933
2V6XA_5FVKA,5FVKA,7,84,82,0.929,0.958,0.93,2.539,1.333,0.698,1,2,2,3,4,5,0.664,0.225,0.951,0.969,0.953,2.539,1.342,0.888,1,1,2,2,3,4,0.82,0.247,1,3,3,4,5,6,0.581,0.94,1,2,3,3,4,6,0.681,0.954
6L9JA_6L9JJ,6L9JJ,5,259,207,0.749,0.829,0.714,3.146,1.654,1.169,1,1,1,2,2,4,0.9,0.326,0.937,0.973,0.96,3.03,1.264,1.023,1,1,1,2,2,3,0.864,0.324,1,2,2,3,3,4,0.764,0.894,1,2,2,2,3,4,0.745,0.907
4XGCA_7JGRA,7JGRA,7,401,401,0.933,0.912,0.869,11.55,3.691,4.908,1,1,1,1,1,1,0.99,0.422,0.933,0.912,0.869,11.47,2.325,4.095,1,1,1,1,1,2,0.988,0.425,1,2,2,3,4,6,0.763,0.766,1,2,2,3,4,6,0.758,0.766
3FHIB_3IIAA,3IIAA,6,161,137,0.783,0.805,0.704,5.57,3.279,1.606,1,2,2,2,3,4,0.731,0.587,0.92,0.932,0.899,5.57,3.542,2.041,1,1,2,2,2,4,0.83,0.665,1,2,2,3,4,5,0.736,0.836,1,2,2,2,3,5,0.8,0.941
5KU7A_7RTSA,7RTSA,10,177,163,0.927,0.928,0.884,2.181,1.07,0.607,2,2,2,3,4,6,0.469,0.152,0.963,0.954,0.93,2.181,1.92,0.142,1,1,1,2,2,4,0.898,0.176,2,3,4,4,5,7,0.415,0.795,1,2,2,3,4,7,0.704,0.931
4YFDA_4YH7A,4YH7A,5,585,585,0.66,0.756,0.633,23.35,16.971,6.874,1,2,2,2,2,3,0.744,0.775,0.66,0.756,0.633,23.35,17.018,6.713,1,1,2,2,2,3,0.818,0.761,1,2,2,2,3,4,0.621,0.944,1,2,2,2,3,3,0.67,0.948
1VVJR6_5IMQx,5IMQx,330,53,49,0.849,0.916,0.874,6.037,2.465,1.84,1,1,1,3,8,36,0.852,0.702,0.918,0.96,0.939,5.947,4.582,1.46,1,1,1,1,2,8,0.929,0.777,1,5,9,14,27,59,0.633,0.872,1,2,2,3,7,26,0.764,0.962
3J7OL_4D5YL,4D5YL,117,210,199,0.976,0.959,0.938,5.251,1.312,0.724,2,7,10,16,30,65,0.392,0.188,1,0.972,0.957,5.251,4.198,0.203,1,1,1,1,2,9,0.948,0.21,4,18,24,33,50,84,0.185,0.768,1,3,5,9,20,55,0.698,0.973
6GY6B_6GY7D,6GY7D,5,338,338,0.935,0.972,0.958,10.18,5.419,3.639,1,1,1,2,2,3,0.883,0.241,0.935,0.972,0.958,10.18,4.564,3.312,1,1,2,2,2,3,0.839,0.278,1,2,2,3,3,4,0.578,0.925,1,2,2,3,3,4,0.584,0.963
5GIJB_5JFIA,5JFIA,7,607,577,0.944,0.956,0.93,3.819,2.412,1.577,1,1,1,1,2,3,0.93,0.053,0.993,0.994,0.99,3.775,2.035,1.692,1,1,1,1,1,3,0.953,0.055,2,3,3,3,4,4,0.465,0.861,2,3,3,3,4,4,0.47,0.88
2RETB_3CFIH,3CFIH,8,166,157,0.91,0.953,0.911,2.707,1.609,1.083,1,1,1,1,2,4,0.941,0.133,0.962,0.958,0.937,2.471,1.616,0.957,1,1,1,1,1,3,0.963,0.137,1,2,2,3,4,7,0.748,0.901,1,2,2,3,4,6,0.754,0.924
1C5WB_5WXFU,5WXFU,152,260,246,0.942,0.942,0.91,2.368,0.523,0.255,4,12,16,24,39,84,0.21,0.287,0.996,0.988,0.982,2.061,0.928,0.149,1,1,2,4,9,38,0.833,0.784,4,16,22,31,52,100,0.205,0.83,1,3,5,9,19,60,0.72,0.973
4R4XA_4R4ZC,4R4ZC,5,546,539,0.985,0.986,0.979,3.335,1.827,0.922,1,1,1,1,1,3,0.963,0.589,0.998,0.999,0.998,3.173,1.852,0.997,1,1,1,1,1,3,0.978,0.571,1,1,2,2,3,4,0.829,0.979,1,1,1,2,3,4,0.863,0.984
1J05A_1QFWL,1QFWL,15,121,111,0.909,0.783,0.667,3.224,1.316,0.728,2,4,5,6,8,11,0.417,0.169,0.964,0.82,0.73,3.224,2.66,0.172,1,1,1,1,3,7,0.908,0.142,3,6,7,8,10,13,0.249,0.831,1,4,5,6,8,12,0.518,0.905
6SCTD_6WCJE,6WCJE,5,109,109,0.954,0.962,0.944,4.22,2.713,1.504,1,1,1,1,2,3,0.92,0.362,0.954,0.962,0.944,3.911,2.282,1.538,1,1,1,1,2,3,0.927,0.359,1,2,3,3,4,4,0.606,0.891,1,2,3,3,3,4,0.606,0.896
2O2EA_2O2EB,2O2EB,41,406,316,0.983,0.946,0.92,8.371,2.032,2.647,1,1,1,1,2,5,0.943,0.491,1,0.999,0.999,7.953,6.922,1.78,1,1,1,1,1,1,0.995,0.639,1,2,3,3,6,15,0.711,0.782,1,1,1,1,1,4,0.954,0.997
3V64A_8S9PA,8S9PA,5,193,178,0.907,0.923,0.879,3.388,2.129,0.84,1,2,2,3,3,4,0.709,0.231,0.983,0.94,0.91,3.388,3.087,0.313,1,1,1,1,2,3,0.922,0.247,1,2,3,3,4,4,0.554,0.862,1,2,2,2,3,4,0.761,0.97
5B58T_5GJ0A,5GJ0A,9,271,267,0.985,0.985,0.978,2.275,1.391,0.586,1,2,3,4,5,7,0.703,0.248,1,0.998,0.998,2.248,1.789,0.612,1,1,1,1,3,5,0.903,0.308,2,4,4,5,6,8,0.482,0.929,1,3,3,4,5,7,0.671,0.972
2GLXA_2GLXA,2GLXA,7,333,332,0.997,0.959,0.939,2.368,0.814,0.975,1,1,1,1,1,2,0.979,0.07,1,0.962,0.943,2.368,0.577,0.802,1,1,1,1,1,2,0.958,0.075,1,2,2,3,4,6,0.675,0.933,1,2,2,3,4,5,0.638,0.947
1FNTE_7LSXE,7LSXE,615,251,249,0.936,0.938,0.905,2.422,0.437,0.359,5,23,31,43,71,170,0.29,0.316,0.94,0.938,0.906,2.099,1.418,0.125,1,1,1,1,4,37,0.918,0.152,8,31,42,58,96,209,0.218,0.813,1,7,11,20,42,121,0.646,0.898
3ZCIA_4X5UA,4X5UA,11,220,205,0.868,0.877,0.779,39.21,12.948,16.685,1,1,1,1,2,4,0.938,0.412,0.922,0.865,0.797,37.11,32.427,10.256,1,1,1,1,1,4,0.955,0.45,1,2,2,3,4,5,0.793,0.878,1,1,1,1,2,4,0.91,0.929
1T4GA_3EWAA,3EWAA,24,321,314,0.766,0.813,0.715,2.495,1.316,0.9,1,1,1,1,3,9,0.902,0.08,0.783,0.823,0.735,2.404,1.237,0.811,1,1,1,2,2,7,0.865,0.098,2,4,6,8,11,17,0.49,0.744,1,3,4,6,9,16,0.556,0.803
1A52A_6PFMD,6PFMD,704,260,235,0.846,0.878,0.803,7.593,1.874,1.39,1,3,5,9,22,88,0.717,0.125,0.932,0.931,0.896,7.593,5.928,1.285,1,1,1,1,2,10,0.943,0.08,1,8,14,26,59,177,0.549,0.851,1,2,2,6,20,93,0.747,0.927
1A1VA_5E4FB,5E4FB,32,447,429,0.962,0.913,0.869,5.868,2.458,1.237,1,2,3,4,7,18,0.724,0.623,0.986,0.932,0.898,5.868,3.551,1.42,1,1,1,2,3,11,0.898,0.655,1,3,4,6,9,19,0.642,0.929,1,1,2,3,6,15,0.809,0.974
3GYZA_3KS2N,3KS2N,50,147,137,0.898,0.926,0.879,7.329,3.09,2.05,1,2,3,3,5,10,0.747,0.168,0.964,0.96,0.94,7.318,3.338,2.3,1,1,1,2,3,8,0.872,0.196,1,3,3,5,7,14,0.582,0.875,1,2,3,4,6,13,0.662,0.944
4QIWC_4QIWM,4QIWM,5,388,369,0.951,0.966,0.949,2.33,1.757,0.482,1,2,2,3,3,4,0.681,0.576,1,1,1,2.33,1.817,0.57,1,1,2,2,3,4,0.834,0.562,1,2,3,3,3,4,0.605,0.911,1,2,2,3,4,4,0.711,0.969
4X6GA_4X6GE,4X6GE,8,314,307,0.898,0.934,0.89,17.97,10.041,7.894,1,1,1,1,1,3,0.961,0.564,0.919,0.925,0.888,17.41,10.286,7.937,1,1,1,1,1,1,0.994,0.549,1,1,1,2,3,5,0.88,0.925,1,1,1,1,2,4,0.903,0.94
1Z3RA_1Z66A,1Z66A,8,100,93,0.92,0.867,0.796,2.494,1.335,0.824,1,1,2,2,4,5,0.8,0.396,0.989,0.919,0.878,2.494,2.11,0.541,1,1,1,1,2,4,0.913,0.454,1,3,3,4,4,6,0.571,0.911,1,2,3,3,4,6,0.741,0.959
5GPNj_5LDWL,5LDWL,115,606,604,0.995,0.884,0.826,3.204,0.958,0.571,2,6,7,9,20,56,0.293,0.331,0.997,0.885,0.827,3.204,1.885,0.235,1,1,1,3,5,18,0.855,0.33,3,9,13,21,37,75,0.27,0.864,1,4,5,7,18,55,0.61,0.938
6W1SS_7EMFX,7EMFX,5,940,897,0.9,0.955,0.912,7.888,5.449,2.751,1,1,1,2,2,3,0.867,0.629,0.943,0.958,0.937,7.202,4.912,2.38,1,1,1,2,2,3,0.872,0.624,1,2,2,2,2,3,0.778,0.926,1,2,2,2,2,3,0.785,0.945
1K1CA_2RLZA,2RLZA,11,87,85,0.966,0.958,0.937,13.06,6.666,5.334,1,1,1,1,2,3,0.931,0.209,0.988,0.977,0.965,13.06,6.946,4.928,1,1,1,1,2,3,0.905,0.207,1,2,2,2,3,4,0.73,0.937,1,2,2,2,3,4,0.637,0.935
1E3YA_1E3YA,1E3YA,9,104,104,0.885,0.915,0.872,3.769,1.532,1.354,1,2,2,2,3,4,0.724,0.379,0.885,0.915,0.872,3.169,2.845,0.432,1,1,2,2,3,4,0.801,0.404,1,3,3,3,4,6,0.538,0.866,1,2,2,3,3,5,0.688,0.899
5NAAA_6F3ZC,6F3ZC,8,230,225,0.904,0.917,0.875,5.594,1.774,1.907,1,1,2,2,3,5,0.832,0.197,0.924,0.937,0.905,5.594,4.999,0.604,1,1,1,2,2,4,0.896,0.205,1,2,2,3,4,6,0.734,0.938,1,1,1,2,3,5,0.892,0.947
4ZV3A_6VFYE,6VFYE,6,305,303,0.98,0.979,0.966,2.219,1.528,0.733,1,1,2,2,3,4,0.839,0.722,0.987,0.982,0.972,2.058,1.654,0.445,1,1,2,2,2,3,0.825,0.695,1,1,2,2,3,5,0.812,0.959,1,1,2,2,2,4,0.81,0.959
1NKWG_4V4GBJ,4V4GBJ,6,144,143,1,0.99,0.985,4.513,2.73,1.13,1,2,3,3,4,5,0.639,0.551,1,0.993,0.989,4.513,4.249,0.155,1,1,1,1,2,4,0.914,0.565,2,3,3,4,4,5,0.48,0.914,1,2,3,3,4,5,0.717,0.965
2KQYA_3FS7C,3FS7C,9,108,108,0.991,0.995,0.992,4.176,1.347,1.454,1,1,1,1,2,4,0.921,0.319,0.991,0.995,0.992,4.176,1.086,1.183,1,1,1,2,2,4,0.863,0.349,1,2,3,4,5,7,0.632,0.922,1,2,3,3,4,7,0.607,0.923
4HUKA_4HULA,4HULA,5,459,459,1,1,1,2.211,1.232,0.789,1,1,1,2,3,4,0.875,0.274,1,1,1,2.188,0.98,0.703,1,1,2,2,3,4,0.826,0.292,1,3,3,3,4,4,0.551,0.902,1,2,3,3,4,4,0.556,0.933
5JJVA_5JK0B,5JK0B,6,363,345,0.939,0.966,0.939,5.786,3.557,1.549,1,1,2,2,3,4,0.847,0.097,0.988,0.989,0.984,5.596,3.589,1.838,1,1,1,1,2,4,0.921,0.097,1,2,3,3,4,5,0.621,0.914,1,2,2,3,4,5,0.686,0.953
1KIUB_6E14H,6E14H,43,279,279,1,0.989,0.983,16.95,8.146,6.646,1,1,2,2,2,4,0.845,0.864,1,0.989,0.983,15.36,7.071,6.424,1,1,1,2,2,5,0.875,0.849,1,2,2,3,4,7,0.67,0.967,1,2,2,3,4,6,0.698,0.97
2A73B_7AKKA,7AKKA,44,984,842,0.916,0.898,0.845,32.04,8.193,9.272,1,2,2,3,4,10,0.725,0.62,0.989,0.97,0.954,32.04,23.243,3.972,1,1,1,2,2,3,0.88,0.685,1,3,4,5,7,15,0.55,0.875,1,2,2,2,3,8,0.716,0.953
3P45A_3P4UA,3P4UA,14,148,145,0.899,0.946,0.916,4.158,1.973,1.896,1,1,1,1,1,2,0.985,0.274,0.917,0.958,0.936,4.104,1.604,1.654,1,1,1,1,1,2,0.963,0.285,1,1,2,2,4,9,0.807,0.888,1,2,2,2,3,7,0.779,0.903
4V81A_6KS6A,6KS6A,30,557,550,0.916,0.956,0.928,9.313,4.932,3.44,1,1,1,2,3,10,0.9,0.676,0.927,0.956,0.934,9.245,5.024,3.58,1,1,1,1,2,8,0.925,0.676,1,2,3,5,8,14,0.759,0.938,1,1,2,4,7,13,0.811,0.944
4HZHB_5EDMA,5EDMA,9,582,550,0.866,0.901,0.846,22.66,14.979,7.728,1,2,2,2,3,5,0.739,0.711,0.915,0.935,0.902,22.66,16.416,5.975,1,1,2,2,3,4,0.841,0.756,1,2,2,3,4,6,0.679,0.872,1,2,2,3,4,5,0.739,0.929
4EGCA_4XHSB,4XHSB,23,568,454,0.762,0.743,0.587,13.9,6.263,3.887,2,3,4,4,5,6,0.414,0.283,0.945,0.87,0.806,13.36,10.112,2.225,1,1,2,2,3,6,0.816,0.534,2,3,3,3,5,7,0.422,0.796,1,2,2,3,3,6,0.706,0.929
2KZSA_5Y6OG,5Y6OG,10,115,105,0.87,0.922,0.851,3.402,1.642,1.012,1,1,2,2,3,6,0.803,0.657,0.952,0.942,0.912,2.84,2.002,0.909,1,1,1,1,2,5,0.931,0.654,1,2,2,3,4,7,0.728,0.894,1,1,2,2,3,6,0.812,0.952
1A19A_2HXXB,2HXXB,48,90,86,0.989,0.948,0.922,2.438,0.669,0.376,2,7,9,11,16,28,0.28,0.442,1,0.959,0.938,2.438,1.851,0.245,1,1,1,1,3,11,0.921,0.156,3,9,11,14,20,32,0.274,0.844,1,3,5,7,12,24,0.628,0.957
1QRND_4QOKD,4QOKD,90,252,194,0.782,0.724,0.578,3.704,1.718,0.544,3,12,16,22,34,59,0.27,0.102,0.995,0.91,0.864,3.704,2.721,0.533,1,1,2,4,10,33,0.839,0.133,4,14,18,25,39,64,0.245,0.657,2,8,11,17,29,57,0.431,0.876
3J7PSZ_5VYCZ1,5VYCZ1,156,88,75,0.818,0.853,0.768,3.113,1.184,0.471,7,21,27,35,49,81,0.146,0.383,0.96,0.975,0.963,3.113,2.161,0.2,1,1,3,6,15,46,0.82,0.611,8,24,30,39,53,85,0.12,0.65,1,10,14,21,33,64,0.571,0.932
1J3GA_2Y2BC,2Y2BC,16,187,181,0.957,0.955,0.932,4.879,0.795,1.52,1,1,1,1,1,2,0.983,0.44,0.989,0.986,0.98,4.821,0.619,1.125,1,1,1,1,2,2,0.94,0.45,1,1,1,2,4,8,0.858,0.978,1,2,2,2,3,7,0.789,0.97
5L3QA_6Y2ZA,6Y2ZA,14,301,301,0.887,0.908,0.862,3.203,1.92,1.122,1,1,1,2,4,8,0.861,0.435,0.887,0.908,0.862,3.203,1.942,0.995,1,1,1,2,3,7,0.859,0.415,1,3,3,4,6,9,0.652,0.854,1,2,2,3,5,9,0.652,0.839
5U04A_5U04A,5U04A,16,627,478,0.912,0.896,0.841,3.338,1.073,0.803,1,3,3,3,4,10,0.573,0.086,0.975,0.96,0.939,3.338,3.046,0.321,1,1,1,2,2,5,0.892,0.091,2,3,4,6,7,12,0.478,0.85,1,2,2,2,4,8,0.75,0.954
7W78B_7W78B,7W78B,21,344,344,0.991,0.943,0.914,3.444,1.301,0.929,1,2,2,3,4,9,0.662,0.649,0.991,0.943,0.914,3.444,2.989,0.639,1,1,1,1,2,4,0.94,0.663,1,3,3,4,6,12,0.512,0.933,1,2,2,2,4,9,0.786,0.973
1H6GA_1H6GA,1H6GA,5,256,255,0.887,0.916,0.872,7.875,5.176,2.883,1,1,1,1,2,3,0.916,0.691,0.89,0.916,0.874,7.875,6.434,2.395,1,1,1,1,2,3,0.946,0.67,1,2,2,3,3,4,0.743,0.944,1,2,2,3,3,4,0.76,0.945
